geometry;hub;index_right;stop_id
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;32481;940138
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;66517;stoparea:26307
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;36771;81174
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;16396;1539405
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;40579;1539404
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;52442;stoparea:17785
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;40400;1539406
POLYGON ((52.669181 4.8233670826, 52.669181 4.824744999999999, 52.6710238747 4.824744999999999, 52.6710238747 4.8233670826, 52.669181 4.8233670826));15.02;40225;1539306
POLYGON ((52.669181 4.8233670826, 52.669181 4.824744999999999, 52.6710238747 4.824744999999999, 52.6710238747 4.8233670826, 52.669181 4.8233670826));15.02;40428;1539309
POLYGON ((52.669181 4.8233670826, 52.669181 4.824744999999999, 52.6710238747 4.824744999999999, 52.6710238747 4.8233670826, 52.669181 4.8233670826));15.02;52826;stoparea:18203
POLYGON ((52.669181 4.8233670826, 52.669181 4.824744999999999, 52.6710238747 4.824744999999999, 52.6710238747 4.8233670826, 52.669181 4.8233670826));15.02;40226;1539308
POLYGON ((52.669181 4.8233670826, 52.669181 4.824744999999999, 52.6710238747 4.824744999999999, 52.6710238747 4.8233670826, 52.669181 4.8233670826));15.02;40477;1539307
POLYGON ((52.669181 4.8233670826, 52.669181 4.824744999999999, 52.6710238747 4.824744999999999, 52.6710238747 4.8233670826, 52.669181 4.8233670826));15.02;30093;644182
POLYGON ((52.669181 4.8233670826, 52.669181 4.824744999999999, 52.6710238747 4.824744999999999, 52.6710238747 4.8233670826, 52.669181 4.8233670826));15.02;65378;stoparea:122547
POLYGON ((52.669181 4.8233670826, 52.669181 4.824744999999999, 52.6710238747 4.824744999999999, 52.6710238747 4.8233670826, 52.669181 4.8233670826));15.02;16354;361727
POLYGON ((52.329715 4.954295301970001, 52.329715 4.95874156601, 52.331428 4.95874156601, 52.331428 4.954295301970001, 52.329715 4.954295301970001));8.04;14482;75052
POLYGON ((52.329715 4.954295301970001, 52.329715 4.95874156601, 52.331428 4.95874156601, 52.331428 4.954295301970001, 52.329715 4.954295301970001));8.04;16272;54756
POLYGON ((52.329715 4.954295301970001, 52.329715 4.95874156601, 52.331428 4.95874156601, 52.331428 4.954295301970001, 52.329715 4.954295301970001));8.04;21709;54755
POLYGON ((52.329715 4.954295301970001, 52.329715 4.95874156601, 52.331428 4.95874156601, 52.331428 4.954295301970001, 52.329715 4.954295301970001));8.04;52717;stoparea:18085
POLYGON ((52.329715 4.954295301970001, 52.329715 4.95874156601, 52.331428 4.95874156601, 52.331428 4.954295301970001, 52.329715 4.954295301970001));8.04;46200;96446
POLYGON ((52.329715 4.954295301970001, 52.329715 4.95874156601, 52.331428 4.95874156601, 52.331428 4.954295301970001, 52.329715 4.954295301970001));8.04;65767;stoparea:30799
POLYGON ((52.329715 4.954295301970001, 52.329715 4.95874156601, 52.331428 4.95874156601, 52.331428 4.954295301970001, 52.329715 4.954295301970001));8.04;30648;103174
POLYGON ((52.329715 4.954295301970001, 52.329715 4.95874156601, 52.331428 4.95874156601, 52.331428 4.954295301970001, 52.329715 4.954295301970001));8.04;37719;103173
POLYGON ((52.329715 4.954295301970001, 52.329715 4.95874156601, 52.331428 4.95874156601, 52.331428 4.954295301970001, 52.329715 4.954295301970001));8.04;46201;96447
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;33775;103919
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;43629;91855
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;40746;1539942
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;40747;1539943
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;51228;stoparea:197942
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;41245;1237117
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;40078;1538844
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;56763;stoparea:28102
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;40119;1538909
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;44176;1538976
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;50343;stoparea:299928
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;40079;1538756
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;14399;91857
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;52925;stoparea:18317
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;46199;96478
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;25626;91856
POLYGON ((52.29657 4.958389, 52.29657 4.960716, 52.298903 4.960716, 52.298903 4.958389, 52.29657 4.958389));9.03;32772;96479
POLYGON ((52.237429 5.1729496369275, 52.237429 5.1747038153625, 52.238497472 5.1747038153625, 52.238497472 5.1729496369275, 52.237429 5.1729496369275));12.05;37521;366524
POLYGON ((52.237429 5.1729496369275, 52.237429 5.1747038153625, 52.238497472 5.1747038153625, 52.238497472 5.1729496369275, 52.237429 5.1729496369275));12.05;62294;stoparea:122534
POLYGON ((52.237429 5.1729496369275, 52.237429 5.1747038153625, 52.238497472 5.1747038153625, 52.238497472 5.1729496369275, 52.237429 5.1729496369275));12.05;50323;stoparea:30400
POLYGON ((52.237429 5.1729496369275, 52.237429 5.1747038153625, 52.238497472 5.1747038153625, 52.238497472 5.1729496369275, 52.237429 5.1729496369275));12.05;26059;144842
POLYGON ((52.237429 5.1729496369275, 52.237429 5.1747038153625, 52.238497472 5.1747038153625, 52.238497472 5.1729496369275, 52.237429 5.1729496369275));12.05;43723;144841
POLYGON ((52.237429 5.1729496369275, 52.237429 5.1747038153625, 52.238497472 5.1747038153625, 52.238497472 5.1729496369275, 52.237429 5.1729496369275));12.05;43587;144843
POLYGON ((52.78463299999999 4.80440366666667, 52.78463299999999 4.80554333973, 52.7858083261 4.80554333973, 52.7858083261 4.80440366666667, 52.78463299999999 4.80440366666667));15.03;26068;94393
POLYGON ((52.78463299999999 4.80440366666667, 52.78463299999999 4.80554333973, 52.7858083261 4.80554333973, 52.7858083261 4.80440366666667, 52.78463299999999 4.80440366666667));15.03;3772;353929
POLYGON ((52.78463299999999 4.80440366666667, 52.78463299999999 4.80554333973, 52.7858083261 4.80554333973, 52.7858083261 4.80440366666667, 52.78463299999999 4.80440366666667));15.03;57141;stoparea:123256
POLYGON ((52.78463299999999 4.80440366666667, 52.78463299999999 4.80554333973, 52.7858083261 4.80554333973, 52.7858083261 4.80440366666667, 52.78463299999999 4.80440366666667));15.03;41603;364528
POLYGON ((52.78463299999999 4.80440366666667, 52.78463299999999 4.80554333973, 52.7858083261 4.80554333973, 52.7858083261 4.80440366666667, 52.78463299999999 4.80440366666667));15.03;45554;357175
POLYGON ((52.78463299999999 4.80440366666667, 52.78463299999999 4.80554333973, 52.7858083261 4.80554333973, 52.7858083261 4.80440366666667, 52.78463299999999 4.80440366666667));15.03;52498;stoparea:17841
POLYGON ((52.78463299999999 4.80440366666667, 52.78463299999999 4.80554333973, 52.7858083261 4.80554333973, 52.7858083261 4.80440366666667, 52.78463299999999 4.80440366666667));15.03;26028;54268
POLYGON ((52.78463299999999 4.80440366666667, 52.78463299999999 4.80554333973, 52.7858083261 4.80554333973, 52.7858083261 4.80440366666667, 52.78463299999999 4.80440366666667));15.03;44559;54269
POLYGON ((52.78463299999999 4.80440366666667, 52.78463299999999 4.80554333973, 52.7858083261 4.80554333973, 52.7858083261 4.80440366666667, 52.78463299999999 4.80440366666667));15.03;40451;54270
POLYGON ((52.4415560103 4.637309939, 52.4415560103 4.639109938999999, 52.44335601030001 4.639109938999999, 52.44335601030001 4.637309939, 52.4415560103 4.637309939));10.13;52500;stoparea:17844
POLYGON ((52.4415560103 4.637309939, 52.4415560103 4.639109938999999, 52.44335601030001 4.639109938999999, 52.44335601030001 4.637309939, 52.4415560103 4.637309939));10.13;11206;54797
POLYGON ((52.4415560103 4.637309939, 52.4415560103 4.639109938999999, 52.44335601030001 4.639109938999999, 52.44335601030001 4.637309939, 52.4415560103 4.637309939));10.13;15688;54799
POLYGON ((52.4415560103 4.637309939, 52.4415560103 4.639109938999999, 52.44335601030001 4.639109938999999, 52.44335601030001 4.637309939, 52.4415560103 4.637309939));10.13;21437;94401
POLYGON ((52.39058011149999 4.605285178180003, 52.39058011149999 4.608285178180001, 52.3915801115 4.608285178180001, 52.3915801115 4.605285178180003, 52.39058011149999 4.605285178180003));10.08;52549;stoparea:17898
POLYGON ((52.39058011149999 4.605285178180003, 52.39058011149999 4.608285178180001, 52.3915801115 4.608285178180001, 52.3915801115 4.605285178180003, 52.39058011149999 4.605285178180003));10.08;14397;54779
POLYGON ((52.39058011149999 4.605285178180003, 52.39058011149999 4.608285178180001, 52.3915801115 4.608285178180001, 52.3915801115 4.605285178180003, 52.39058011149999 4.605285178180003));10.08;14491;54780
POLYGON ((52.39058011149999 4.605285178180003, 52.39058011149999 4.608285178180001, 52.3915801115 4.608285178180001, 52.3915801115 4.605285178180003, 52.39058011149999 4.605285178180003));10.08;26049;742674
POLYGON ((52.39058011149999 4.605285178180003, 52.39058011149999 4.608285178180001, 52.3915801115 4.608285178180001, 52.3915801115 4.605285178180003, 52.39058011149999 4.605285178180003));10.08;49972;359713
POLYGON ((52.39058011149999 4.605285178180003, 52.39058011149999 4.608285178180001, 52.3915801115 4.608285178180001, 52.3915801115 4.605285178180003, 52.39058011149999 4.605285178180003));10.08;58310;stoparea:120665
POLYGON ((52.45601287169999 4.817519776340003, 52.45601287169999 4.821019776340002, 52.4575128717 4.821019776340002, 52.4575128717 4.817519776340003, 52.45601287169999 4.817519776340003));14.01;10553;356659
POLYGON ((52.45601287169999 4.817519776340003, 52.45601287169999 4.821019776340002, 52.4575128717 4.821019776340002, 52.4575128717 4.817519776340003, 52.45601287169999 4.817519776340003));14.01;35161;939890
POLYGON ((52.45601287169999 4.817519776340003, 52.45601287169999 4.821019776340002, 52.4575128717 4.821019776340002, 52.4575128717 4.817519776340003, 52.45601287169999 4.817519776340003));14.01;55719;stoparea:121163
POLYGON ((52.45601287169999 4.817519776340003, 52.45601287169999 4.821019776340002, 52.4575128717 4.821019776340002, 52.4575128717 4.817519776340003, 52.45601287169999 4.817519776340003));14.01;10554;362311
POLYGON ((52.45601287169999 4.817519776340003, 52.45601287169999 4.821019776340002, 52.4575128717 4.821019776340002, 52.4575128717 4.817519776340003, 52.45601287169999 4.817519776340003));14.01;26138;85430
POLYGON ((52.45601287169999 4.817519776340003, 52.45601287169999 4.821019776340002, 52.4575128717 4.821019776340002, 52.4575128717 4.817519776340003, 52.45601287169999 4.817519776340003));14.01;52555;stoparea:17905
POLYGON ((52.45601287169999 4.817519776340003, 52.45601287169999 4.821019776340002, 52.4575128717 4.821019776340002, 52.4575128717 4.817519776340003, 52.45601287169999 4.817519776340003));14.01;20559;54130
POLYGON ((52.45601287169999 4.817519776340003, 52.45601287169999 4.821019776340002, 52.4575128717 4.821019776340002, 52.4575128717 4.817519776340003, 52.45601287169999 4.817519776340003));14.01;14370;54131
POLYGON ((52.43303916709999 4.631531147960001, 52.43303916709999 4.634031147959999, 52.43443916710001 4.634031147959999, 52.43443916710001 4.631531147960001, 52.43303916709999 4.631531147960001));10.12;40319;1539378
POLYGON ((52.43303916709999 4.631531147960001, 52.43303916709999 4.634031147959999, 52.43443916710001 4.634031147959999, 52.43443916710001 4.631531147960001, 52.43303916709999 4.631531147960001));10.12;40232;1539380
POLYGON ((52.43303916709999 4.631531147960001, 52.43303916709999 4.634031147959999, 52.43443916710001 4.634031147959999, 52.43443916710001 4.631531147960001, 52.43303916709999 4.631531147960001));10.12;52602;stoparea:17956
POLYGON ((52.43303916709999 4.631531147960001, 52.43303916709999 4.634031147959999, 52.43443916710001 4.634031147959999, 52.43443916710001 4.631531147960001, 52.43303916709999 4.631531147960001));10.12;40181;1539379
POLYGON ((52.43303916709999 4.631531147960001, 52.43303916709999 4.634031147959999, 52.43443916710001 4.634031147959999, 52.43443916710001 4.631531147960001, 52.43303916709999 4.631531147960001));10.12;25892;581946
POLYGON ((52.43303916709999 4.631531147960001, 52.43303916709999 4.634031147959999, 52.43443916710001 4.634031147959999, 52.43443916710001 4.631531147960001, 52.43303916709999 4.631531147960001));10.12;63504;stoparea:121539
POLYGON ((52.43303916709999 4.631531147960001, 52.43303916709999 4.634031147959999, 52.43443916710001 4.634031147959999, 52.43443916710001 4.631531147960001, 52.43303916709999 4.631531147960001));10.12;13230;581891
POLYGON ((52.41905362489999 4.630875670430001, 52.41905362489999 4.63187567043, 52.42045362489999 4.63187567043, 52.42045362489999 4.630875670430001, 52.41905362489999 4.630875670430001));10.11;56721;stoparea:123825
POLYGON ((52.41905362489999 4.630875670430001, 52.41905362489999 4.63187567043, 52.42045362489999 4.63187567043, 52.42045362489999 4.630875670430001, 52.41905362489999 4.630875670430001));10.11;1792;359262
POLYGON ((52.41905362489999 4.630875670430001, 52.41905362489999 4.63187567043, 52.42045362489999 4.63187567043, 52.42045362489999 4.630875670430001, 52.41905362489999 4.630875670430001));10.11;14841;94410
POLYGON ((52.41905362489999 4.630875670430001, 52.41905362489999 4.63187567043, 52.42045362489999 4.63187567043, 52.42045362489999 4.630875670430001, 52.41905362489999 4.630875670430001));10.11;14438;55172
POLYGON ((52.41905362489999 4.630875670430001, 52.41905362489999 4.63187567043, 52.42045362489999 4.63187567043, 52.42045362489999 4.630875670430001, 52.41905362489999 4.630875670430001));10.11;52608;stoparea:17962
POLYGON ((52.41905362489999 4.630875670430001, 52.41905362489999 4.63187567043, 52.42045362489999 4.63187567043, 52.42045362489999 4.630875670430001, 52.41905362489999 4.630875670430001));10.11;14433;55171
POLYGON ((52.4958754906 4.93427184749, 52.4958754906 4.935771847489999, 52.4968754906 4.935771847489999, 52.4968754906 4.93427184749, 52.4958754906 4.93427184749));14.02;29222;54564
POLYGON ((52.4958754906 4.93427184749, 52.4958754906 4.935771847489999, 52.4968754906 4.935771847489999, 52.4968754906 4.93427184749, 52.4958754906 4.93427184749));14.02;52654;stoparea:18014
POLYGON ((52.4958754906 4.93427184749, 52.4958754906 4.935771847489999, 52.4968754906 4.935771847489999, 52.4968754906 4.93427184749, 52.4958754906 4.93427184749));14.02;24201;54565
POLYGON ((52.4958754906 4.93427184749, 52.4958754906 4.935771847489999, 52.4968754906 4.935771847489999, 52.4968754906 4.93427184749, 52.4958754906 4.93427184749));14.02;14343;85449
POLYGON ((52.86716999999999 4.81096991253, 52.86716999999999 4.812135, 52.8681984353 4.812135, 52.8681984353 4.81096991253, 52.86716999999999 4.81096991253));15.04;12904;363421
POLYGON ((52.86716999999999 4.81096991253, 52.86716999999999 4.812135, 52.8681984353 4.812135, 52.8681984353 4.81096991253, 52.86716999999999 4.81096991253));15.04;15082;358202
POLYGON ((52.86716999999999 4.81096991253, 52.86716999999999 4.812135, 52.8681984353 4.812135, 52.8681984353 4.81096991253, 52.86716999999999 4.81096991253));15.04;40306;1539219
POLYGON ((52.86716999999999 4.81096991253, 52.86716999999999 4.812135, 52.8681984353 4.812135, 52.8681984353 4.81096991253, 52.86716999999999 4.81096991253));15.04;40671;1539220
POLYGON ((52.86716999999999 4.81096991253, 52.86716999999999 4.812135, 52.8681984353 4.812135, 52.8681984353 4.81096991253, 52.86716999999999 4.81096991253));15.04;40214;1539218
POLYGON ((52.86716999999999 4.81096991253, 52.86716999999999 4.812135, 52.8681984353 4.812135, 52.8681984353 4.81096991253, 52.86716999999999 4.81096991253));15.04;52695;stoparea:18060
POLYGON ((52.86716999999999 4.81096991253, 52.86716999999999 4.812135, 52.8681984353 4.812135, 52.8681984353 4.81096991253, 52.86716999999999 4.81096991253));15.04;56836;stoparea:122636
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;45616;364049
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;57158;stoparea:120984
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;10575;357624
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;8177;1420110
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;52949;stoparea:120995
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;30140;547415
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;24172;144844
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;52696;stoparea:18061
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;14434;144846
POLYGON ((52.49285833050001 4.753492311949998, 52.49285833050001 4.769492311949995, 52.49585833050003 4.769492311949995, 52.49585833050003 4.753492311949998, 52.49285833050001 4.753492311949998));13.05;34083;144845
POLYGON ((52.49428781659999 4.685179628850001, 52.49428781659999 4.687429628849999, 52.4952878166 4.687429628849999, 52.4952878166 4.685179628850001, 52.49428781659999 4.685179628850001));10.15;40471;1539449
POLYGON ((52.49428781659999 4.685179628850001, 52.49428781659999 4.687429628849999, 52.4952878166 4.687429628849999, 52.4952878166 4.685179628850001, 52.49428781659999 4.685179628850001));10.15;40244;1539451
POLYGON ((52.49428781659999 4.685179628850001, 52.49428781659999 4.687429628849999, 52.4952878166 4.687429628849999, 52.4952878166 4.685179628850001, 52.49428781659999 4.685179628850001));10.15;52742;stoparea:18113
POLYGON ((52.49428781659999 4.685179628850001, 52.49428781659999 4.687429628849999, 52.4952878166 4.687429628849999, 52.4952878166 4.685179628850001, 52.49428781659999 4.685179628850001));10.15;40243;1539450
POLYGON ((52.69920952729999 5.287596790790001, 52.69920952729999 5.290096790789999, 52.7002095273 5.290096790789999, 52.7002095273 5.287596790790001, 52.69920952729999 5.287596790790001));14.10;26076;54293
POLYGON ((52.69920952729999 5.287596790790001, 52.69920952729999 5.290096790789999, 52.7002095273 5.290096790789999, 52.7002095273 5.287596790790001, 52.69920952729999 5.287596790790001));14.10;21780;54288
POLYGON ((52.69920952729999 5.287596790790001, 52.69920952729999 5.290096790789999, 52.7002095273 5.290096790789999, 52.7002095273 5.287596790790001, 52.69920952729999 5.287596790790001));14.10;21752;77397
POLYGON ((52.69920952729999 5.287596790790001, 52.69920952729999 5.290096790789999, 52.7002095273 5.290096790789999, 52.7002095273 5.287596790790001, 52.69920952729999 5.287596790790001));14.10;32237;355196
POLYGON ((52.69920952729999 5.287596790790001, 52.69920952729999 5.290096790789999, 52.7002095273 5.290096790789999, 52.7002095273 5.287596790790001, 52.69920952729999 5.287596790790001));14.10;53036;stoparea:123799
POLYGON ((52.69920952729999 5.287596790790001, 52.69920952729999 5.290096790789999, 52.7002095273 5.290096790789999, 52.7002095273 5.287596790790001, 52.69920952729999 5.287596790790001));14.10;1628;355195
POLYGON ((52.69920952729999 5.287596790790001, 52.69920952729999 5.290096790789999, 52.7002095273 5.290096790789999, 52.7002095273 5.287596790790001, 52.69920952729999 5.287596790790001));14.10;52752;stoparea:18123
POLYGON ((52.59977815359999 4.70063992691, 52.59977815359999 4.702373, 52.60140200000001 4.702373, 52.60140200000001 4.70063992691, 52.59977815359999 4.70063992691));13.08;52839;stoparea:18221
POLYGON ((52.59977815359999 4.70063992691, 52.59977815359999 4.702373, 52.60140200000001 4.702373, 52.60140200000001 4.70063992691, 52.59977815359999 4.70063992691));13.08;40204;1539685
POLYGON ((52.59977815359999 4.70063992691, 52.59977815359999 4.702373, 52.60140200000001 4.702373, 52.60140200000001 4.70063992691, 52.59977815359999 4.70063992691));13.08;40630;1539686
POLYGON ((52.59977815359999 4.70063992691, 52.59977815359999 4.702373, 52.60140200000001 4.702373, 52.60140200000001 4.70063992691, 52.59977815359999 4.70063992691));13.08;17808;362519
POLYGON ((52.59977815359999 4.70063992691, 52.59977815359999 4.702373, 52.60140200000001 4.702373, 52.60140200000001 4.70063992691, 52.59977815359999 4.70063992691));13.08;40631;1539687
POLYGON ((52.59977815359999 4.70063992691, 52.59977815359999 4.702373, 52.60140200000001 4.702373, 52.60140200000001 4.70063992691, 52.59977815359999 4.70063992691));13.08;65622;stoparea:120506
POLYGON ((52.59977815359999 4.70063992691, 52.59977815359999 4.702373, 52.60140200000001 4.702373, 52.60140200000001 4.70063992691, 52.59977815359999 4.70063992691));13.08;3807;563126
POLYGON ((52.6945976222 5.234946278330003, 52.6945976222 5.239946278329999, 52.6955976222 5.239946278329999, 52.6955976222 5.234946278330003, 52.6945976222 5.234946278330003));14.08;22761;401264
POLYGON ((52.6945976222 5.234946278330003, 52.6945976222 5.239946278329999, 52.6955976222 5.239946278329999, 52.6955976222 5.234946278330003, 52.6945976222 5.234946278330003));14.08;55164;stoparea:136662
POLYGON ((52.6945976222 5.234946278330003, 52.6945976222 5.239946278329999, 52.6955976222 5.239946278329999, 52.6955976222 5.234946278330003, 52.6945976222 5.234946278330003));14.08;5999;401243
POLYGON ((52.6945976222 5.234946278330003, 52.6945976222 5.239946278329999, 52.6955976222 5.239946278329999, 52.6955976222 5.234946278330003, 52.6945976222 5.234946278330003));14.08;33754;356234
POLYGON ((52.6945976222 5.234946278330003, 52.6945976222 5.239946278329999, 52.6955976222 5.239946278329999, 52.6955976222 5.234946278330003, 52.6945976222 5.234946278330003));14.08;60407;stoparea:123253
POLYGON ((52.6945976222 5.234946278330003, 52.6945976222 5.239946278329999, 52.6955976222 5.239946278329999, 52.6955976222 5.234946278330003, 52.6945976222 5.234946278330003));14.08;26043;77413
POLYGON ((52.6945976222 5.234946278330003, 52.6945976222 5.239946278329999, 52.6955976222 5.239946278329999, 52.6955976222 5.234946278330003, 52.6945976222 5.234946278330003));14.08;15677;54765
POLYGON ((52.6945976222 5.234946278330003, 52.6945976222 5.239946278329999, 52.6955976222 5.239946278329999, 52.6955976222 5.234946278330003, 52.6945976222 5.234946278330003));14.08;29228;54766
POLYGON ((52.6945976222 5.234946278330003, 52.6945976222 5.239946278329999, 52.6955976222 5.239946278329999, 52.6955976222 5.234946278330003, 52.6945976222 5.234946278330003));14.08;52841;stoparea:18224
POLYGON ((52.6955944917 5.252228628160003, 52.6955944917 5.255228628160001, 52.6965944917 5.255228628160001, 52.6965944917 5.252228628160003, 52.6955944917 5.252228628160003));14.09;24211;77403
POLYGON ((52.6955944917 5.252228628160003, 52.6955944917 5.255228628160001, 52.6965944917 5.255228628160001, 52.6965944917 5.252228628160003, 52.6955944917 5.252228628160003));14.09;134;54449
POLYGON ((52.6955944917 5.252228628160003, 52.6955944917 5.255228628160001, 52.6965944917 5.255228628160001, 52.6965944917 5.252228628160003, 52.6955944917 5.252228628160003));14.09;52842;stoparea:18225
POLYGON ((52.4034734714 4.6269971962, 52.4034734714 4.6279971962, 52.4044734714 4.6279971962, 52.4044734714 4.6269971962, 52.4034734714 4.6269971962));10.10;13201;354174
POLYGON ((52.4034734714 4.6269971962, 52.4034734714 4.6279971962, 52.4044734714 4.6279971962, 52.4044734714 4.6269971962, 52.4034734714 4.6269971962));10.10;63067;stoparea:122857
POLYGON ((52.4034734714 4.6269971962, 52.4034734714 4.6279971962, 52.4044734714 4.6279971962, 52.4044734714 4.6269971962, 52.4034734714 4.6269971962));10.10;30326;361098
POLYGON ((52.4034734714 4.6269971962, 52.4034734714 4.6279971962, 52.4044734714 4.6279971962, 52.4044734714 4.6269971962, 52.4034734714 4.6269971962));10.10;37935;94403
POLYGON ((52.4034734714 4.6269971962, 52.4034734714 4.6279971962, 52.4044734714 4.6279971962, 52.4044734714 4.6269971962, 52.4034734714 4.6269971962));10.10;29225;54827
POLYGON ((52.4034734714 4.6269971962, 52.4034734714 4.6279971962, 52.4044734714 4.6279971962, 52.4044734714 4.6269971962, 52.4034734714 4.6269971962));10.10;52863;stoparea:18249
POLYGON ((52.4034734714 4.6269971962, 52.4034734714 4.6279971962, 52.4044734714 4.6279971962, 52.4044734714 4.6269971962, 52.4034734714 4.6269971962));10.10;14878;54826
POLYGON ((52.6775375892 4.90851325321, 52.6775375892 4.91001325321, 52.6785375892 4.91001325321, 52.6785375892 4.90851325321, 52.6775375892 4.90851325321));15.07;32195;644248
POLYGON ((52.6775375892 4.90851325321, 52.6775375892 4.91001325321, 52.6785375892 4.91001325321, 52.6785375892 4.90851325321, 52.6775375892 4.90851325321));15.07;8154;644320
POLYGON ((52.6775375892 4.90851325321, 52.6775375892 4.91001325321, 52.6785375892 4.91001325321, 52.6785375892 4.90851325321, 52.6775375892 4.90851325321));15.07;56848;stoparea:120523
POLYGON ((52.6775375892 4.90851325321, 52.6775375892 4.91001325321, 52.6785375892 4.91001325321, 52.6785375892 4.90851325321, 52.6775375892 4.90851325321));15.07;43251;54630
POLYGON ((52.6775375892 4.90851325321, 52.6775375892 4.91001325321, 52.6785375892 4.91001325321, 52.6785375892 4.90851325321, 52.6775375892 4.90851325321));15.07;14385;54629
POLYGON ((52.6775375892 4.90851325321, 52.6775375892 4.91001325321, 52.6785375892 4.91001325321, 52.6785375892 4.90851325321, 52.6775375892 4.90851325321));15.07;5940;1419961
